"subID","keyboard_condition","trial_type","trial_number","correct_num","response_num","response_rt","correct_space","correct_width","response_width","probe_width","adjustment_duration","stim_length","exp_version","number_deviation","width_deviation","number_deviation_ratio","width_deviation_ratio","actual_pooled_width","response_pooled_width","pooled_width_deviation","width_deviation_relative","absolute_width_deviation"
"p301","left_right_width","initial",2,5,4,1.54729279997991,0.7,0.25,0.3,0.55,2.20388019998791,3.05,"exp2",-1,0.05,-0.2,1.2,1.25,1.2,-0.0499999999999998,0.2,0.05
"p301","left_right_width","initial",3,5,4,0.734382099995855,0.7,0.4,0.25,0.4,1.48623779998161,3.2,"exp2",-1,-0.15,-0.2,0.625,2,1,-1,-0.375,0.15
"p301","left_right_width","initial",4,5,4,2.33562359999632,0.9,0.25,0.2,0.2,1.31375060003484,3.85,"exp2",-1,-0.05,-0.2,0.8,1.25,0.8,-0.45,-0.2,0.05
"p301","left_right_width","match",5,5,5,0.9098833000171,0.675,0.25,0.25,0.45,1.46541689999867,2.95,"exp2",0,5.55111512312578e-17,0,1,1.25,1.25,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p301","left_right_width","match",6,5,4,2.26820880000014,0.675,0.4,0.25,0.3,1.47074979997706,3.1,"exp2",-1,-0.15,-0.2,0.625,2,1,-1,-0.375,0.15
"p301","left_right_width","match",7,4,4,0.77515110000968,0.733333333333333,0.25,0.2,0.55,2.16814249998424,2.45,"exp2",0,-0.0499999999999999,0,0.8,1,0.8,-0.2,-0.2,0.0499999999999999
"p301","left_right_width","match",8,5,4,2.18849470000714,0.825,0.25,0.15,0.25,1.36494299996411,3.55,"exp2",-1,-0.1,-0.2,0.6,1.25,0.6,-0.65,-0.4,0.1
"p301","left_right_width","match",9,3,3,0.824102999991737,1.8,0.4,0.3,0.55,2.5975432000123,4,"exp2",0,-0.1,0,0.75,1.2,0.9,-0.3,-0.25,0.1
"p301","left_right_width","initial",10,4,4,0.791399600042496,1.1,0.25,0.2,0.2,2.10135090001859,3.55,"exp2",0,-0.05,0,0.8,1,0.8,-0.2,-0.2,0.05
"p301","left_right_width","initial",11,3,3,1.2033263000194,1.1,0.55,0.3,0.25,1.52179989998695,2.75,"exp2",0,-0.25,0,0.545454545454545,1.65,0.9,-0.75,-0.454545454545455,0.25
"p301","left_right_width","initial",12,3,3,0.732212300004903,0.9,0.55,0.35,0.5,2.03005170001416,2.35,"exp2",0,-0.2,0,0.636363636363636,1.65,1.05,-0.6,-0.363636363636364,0.2
"p301","left_right_width","match",13,3,3,1.38212980004027,2.2,0.55,0.35,0.2,1.50127709994558,4.95,"exp2",0,-0.2,0,0.636363636363636,1.65,1.05,-0.6,-0.363636363636364,0.2
"p301","left_right_width","initial",14,3,3,1.07131219998701,0.9,0.25,0.3,0.5,1.602499599976,2.05,"exp2",0,0.05,0,1.2,0.75,0.9,0.15,0.2,0.05
"p301","left_right_width","match",15,5,5,1.38243619998684,0.825,0.55,0.35,0.55,1.82193069998175,3.85,"exp2",0,-0.2,0,0.636363636363636,2.75,1.75,-1,-0.363636363636364,0.2
"p301","left_right_width","initial",16,4,4,0.578598599997349,0.7,0.25,0.25,0.4,1.24237699998775,2.35,"exp2",0,5.55111512312578e-17,0,1,1,1,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p301","left_right_width","initial",17,3,3,1.04870329995174,0.9,0.4,0.25,0.35,1.07065359997796,2.2,"exp2",0,-0.15,0,0.625,1.2,0.75,-0.45,-0.375,0.15
"p301","left_right_width","initial",18,3,3,0.820510899997316,0.7,0.4,0.3,0.35,1.10639420000371,1.8,"exp2",0,-0.1,0,0.75,1.2,0.9,-0.3,-0.25,0.1
"p301","left_right_width","match",19,3,3,0.829560100042727,1.4,0.55,0.35,0.25,1.27604809997138,3.35,"exp2",0,-0.2,0,0.636363636363636,1.65,1.05,-0.6,-0.363636363636364,0.2
"p301","left_right_width","initial",20,4,4,0.8265905000153,1.1,0.55,0.35,0.55,1.54569810000248,3.85,"exp2",0,-0.2,0,0.636363636363636,2.2,1.4,-0.8,-0.363636363636364,0.2
"p301","left_right_width","match",21,3,3,0.725541100022383,1.475,0.25,0.2,0.25,1.30195470002946,3.2,"exp2",0,-0.05,0,0.8,0.75,0.6,-0.15,-0.2,0.05
"p301","left_right_width","initial",22,4,4,0.708050200017169,0.9,0.4,0.25,0.45,1.52594760002103,3.1,"exp2",0,-0.15,0,0.625,1.6,1,-0.6,-0.375,0.15
"p301","left_right_width","initial",23,5,4,1.61786910000956,0.9,0.4,0.25,0.35,1.4236971999635,4,"exp2",-1,-0.15,-0.2,0.625,2,1,-1,-0.375,0.15
"p301","left_right_width","match",24,5,4,1.34217759995954,0.525,0.25,0.2,0.35,1.51209010003367,2.35,"exp2",-1,-0.05,-0.2,0.8,1.25,0.8,-0.45,-0.2,0.05
"p301","left_right_width","match",25,3,3,0.769734399975277,1.8,0.25,0.2,0.55,1.98543430003338,3.85,"exp2",0,-0.0499999999999999,0,0.8,0.75,0.6,-0.15,-0.2,0.0499999999999999
"p301","left_right_width","match",26,4,4,1.94512510002824,0.6,0.55,0.35,0.35,2.23449639999308,2.35,"exp2",0,-0.2,0,0.636363636363636,2.2,1.4,-0.8,-0.363636363636364,0.2
"p301","left_right_width","match",27,3,3,1.02287929999875,1.4,0.25,0.2,0.35,1.23640090000117,3.05,"exp2",0,-0.05,0,0.8,0.75,0.6,-0.15,-0.2,0.05
"p301","left_right_width","match",28,4,4,0.851773200032767,0.6,0.25,0.2,0.35,1.26529869996011,2.05,"exp2",0,-0.05,0,0.8,1,0.8,-0.2,-0.2,0.05
"p301","left_right_width","initial",29,3,3,0.817803300044034,0.7,0.25,0.15,0.3,1.53476889996091,1.65,"exp2",0,-0.1,0,0.6,0.75,0.45,-0.3,-0.4,0.1
"p301","left_right_width","match",30,4,4,0.857982899993658,0.783333333333333,0.25,0.15,0.2,0.998204900010023,2.6,"exp2",0,-0.1,0,0.6,1,0.6,-0.4,-0.4,0.1
"p301","left_right_width","match",31,5,4,0.704294099996332,0.525,0.4,0.25,0.4,1.58579260000261,2.5,"exp2",-1,-0.15,-0.2,0.625,2,1,-1,-0.375,0.15
"p301","left_right_width","match",32,4,3,1.75443440000527,0.733333333333333,0.55,0.3,0.35,1.01179640000919,2.75,"exp2",-1,-0.25,-0.25,0.545454545454545,2.2,0.9,-1.3,-0.454545454545455,0.25
"p301","left_right_width","initial",33,4,4,0.962531899975147,0.7,0.55,0.35,0.55,1.33875260001514,2.65,"exp2",0,-0.2,0,0.636363636363636,2.2,1.4,-0.8,-0.363636363636364,0.2
"p301","left_right_width","match",34,3,3,0.584095300000627,2.2,0.25,0.2,0.4,1.39244419999886,4.65,"exp2",0,-0.0499999999999999,0,0.8,0.75,0.6,-0.15,-0.2,0.0499999999999999
"p301","left_right_width","initial",35,4,4,0.687376399990171,0.9,0.55,0.3,0.35,1.07386500004213,3.25,"exp2",0,-0.25,0,0.545454545454545,2.2,1.2,-1,-0.454545454545455,0.25
"p301","left_right_width","initial",36,3,3,1.19517970003653,1.1,0.4,0.3,0.55,2.04251769999973,2.6,"exp2",0,-0.1,0,0.75,1.2,0.9,-0.3,-0.25,0.1
"p301","left_right_width","initial",37,3,2,0.785445899993647,1.1,0.25,0.2,0.45,3.61603939998895,2.45,"exp2",-1,-0.0499999999999999,-0.333333333333333,0.8,0.75,0.4,-0.35,-0.2,0.0499999999999999
"p301","left_right_width","initial",38,4,4,1.01179140002932,0.7,0.4,0.25,0.25,3.75355329999002,2.5,"exp2",0,-0.15,0,0.625,1.6,1,-0.6,-0.375,0.15
