amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,thisRow.t,notes,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,response_width_degree,response_width_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.7,0.4,4.8,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,6,0,6,0,0,50,50,38,,,,,,,,,,,,,,6,1.9613955,6,0.45,0.4,14.41717,return,1.4012291,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.4,0.4,4,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,6,0,6,0,0,51,51,51,,,,,,,,,,,,,,3,1.0663167,3,0.2,0.4,14.41717,return,1.4081315,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2747.7242,2747.7242,2747.7242,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.7,0.4,2.6,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,7,0,7,0,0,0,0,4,,,,,,,,,,,,,,3,1.1844763,3,0.4,0.4,14.41717,return,0.7530129,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.275,0.25,2.35,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,7,0,7,0,0,1,1,25,,,,,,,,,,,,,,5,1.0611028,5,0.45,0.25,9.01073,return,1.2423053,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.45,0.25,3.05,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,7,0,7,0,0,2,2,42,,,,,,,,,,,,,,5,1.1628681,5,0.5,0.25,9.01073,return,2.2194833,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.55,0.55,4.95,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,7,0,7,0,0,3,3,34,,,,,,,,,,,,,,5,3.0082314,5,0.55,0.4,14.41717,return,1.9740428,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,4,8.9,9.633333333,10.36666667,11.1,0,0.733333333,0.483333333,0.25,2.45,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,7,0,7,0,0,4,4,3,,,,,,,,,,,,,,4,1.1202105,4,0.5,0.2,7.20859,return,1.5857334,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.4,0.4,4,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,7,0,7,0,0,5,5,51,,,,,,,,,,,,,,3,1.1155931,3,0.5,0.45,16.21932,return,1.6143417,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.65,0.25,2.05,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,7,0,7,0,0,6,6,13,,,,,,,,,,,,,,3,0.9774465,3,0.45,0.2,7.20859,return,2.040397,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,5,8.275,9.1375,10,10.8625,11.725,0.8625,0.6125,0.25,3.7,10,match,36.05,298,329,361,392,423,9,9,9,9,9,,,,,,,7,0,7,0,0,7,7,22,,,,,,,,,,,,,,5,1.998433,5,0.25,0.2,7.20859,return,1.2300982,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6,0.2,0.4,2.2,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,7,0,7,0,0,8,8,16,,,,,,,,,,,,,,4,1.0319633,4,0.5,0.3,10.81288,return,1.9013762,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,4,8.9,9.633333333,10.36666667,11.1,0,0.733333333,0.183333333,0.55,2.75,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,7,0,7,0,0,9,9,1,,,,,,,,,,,,,,4,1.1177614,4,0.4,0.5,18.02146,return,1.5036038,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6,0.05,0.55,2.35,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,7,0,7,0,0,10,10,12,,,,,,,,,,,,,,3,2.6090469,3,0.5,0.55,19.82361,return,1.0801975,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,4,8.825,9.608333333,10.39166667,11.175,0,0.783333333,0.533333333,0.25,2.6,10,match,36.05,318,346,375,403,0,9,9,9,9,0,,,,,,,7,0,7,0,0,11,11,5,,,,,,,,,,,,,,4,1.0336011,4,0.2,0.2,7.20859,return,1.3439063,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.3,0.4,1.8,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,7,0,7,0,0,12,12,9,,,,,,,,,,,,,,3,1.0412947,3,0.2,0.3,10.81288,return,1.7024839,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.8,0.4,4.8,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,7,0,7,0,0,13,13,39,,,,,,,,,,,,,,3,1.0774588,3,0.25,0.4,14.41717,return,1.2721751,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.825,0.575,0.25,3.55,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,7,0,7,0,0,14,14,20,,,,,,,,,,,,,,5,1.1552059,5,0.45,0.2,7.20859,return,1.7317544,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.7,0.4,3.7,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,7,0,7,0,0,15,15,21,,,,,,,,,,,,,,5,1.7596242,5,0.3,0.3,10.81288,return,0.6802375,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.85,0.25,2.45,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,7,0,7,0,0,16,16,2,,,,,,,,,,,,,,3,1.3327459,3,0.55,0.15,5.40644,return,2.605454,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.55,0.55,3.85,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,7,0,7,0,0,17,17,17,,,,,,,,,,,,,,5,1.84281,5,0.35,0.35,12.61502,return,0.6966967,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.3,0.4,3.2,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,7,0,7,0,0,18,18,44,,,,,,,,,,,,,,6,1.853931,6,0.4,0.3,10.81288,return,1.9386387,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,7,0,7,0,0,19,19,46,,,,,,,,,,,,,,6,2.104019,6,0.2,0.35,12.61502,return,1.9062522,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.45,0.25,2.35,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,7,0,7,0,0,20,20,24,,,,,,,,,,,,,,4,0.9740973,4,0.5,0.15,5.40644,return,3.1582151,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.425,0.25,2.95,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,7,0,7,0,0,21,21,31,,,,,,,,,,,,,,5,1.3694637,5,0.4,0.15,5.40644,return,2.2888973,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.85,0.25,4.65,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,7,0,7,0,0,22,22,36,,,,,,,,,,,,,,6,1.6255657,6,0.5,0.15,5.40644,return,1.9430612,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,1.15,0.25,3.05,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,7,0,7,0,0,23,23,43,,,,,,,,,,,,,,3,0.9765546,3,0.55,0.15,5.40644,return,2.312187,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,7,0,7,0,0,24,24,11,,,,,,,,,,,,,,3,1.4395758,3,0.55,0.5,18.02146,return,1.4595918,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.5,0.4,4,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,7,0,7,0,0,25,25,50,,,,,,,,,,,,,,6,1.2825392,6,0.2,0.35,12.61502,return,1.422646,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.3,0.4,2.5,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,7,0,7,0,0,26,26,26,,,,,,,,,,,,,,5,1.3573228,5,0.3,0.3,10.81288,return,0.7888433,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,4,9.3,9.766666667,10.23333333,10.7,0,0.466666667,0.216666667,0.25,1.65,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,7,0,7,0,0,27,27,8,,,,,,,,,,,,,,4,1.1929141,4,0.3,0.2,7.20859,return,0.9674709,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.5,0.4,3.1,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,7,0,7,0,0,28,28,32,,,,,,,,,,,,,,4,1.4926757,4,0.35,0.35,12.61502,return,0.9198923,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.275,0.4,3.1,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,7,0,7,0,0,29,29,33,,,,,,,,,,,,,,5,1.2327119,5,0.25,0.3,10.81288,return,1.0708142,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.65,0.25,3.85,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,7,0,7,0,0,30,30,48,,,,,,,,,,,,,,4,4.1226059,4,0.4,0.2,7.20859,return,2.0842792,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.825,0.275,0.55,3.85,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,7,0,7,0,0,31,31,18,,,,,,,,,,,,,,6,2.2449925,6,0.3,0.4,14.41717,return,1.4341596,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,4,9.3,9.766666667,10.23333333,10.7,0,0.466666667,0.066666667,0.4,1.8,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,7,0,7,0,0,32,32,10,,,,,,,,,,,,,,4,1.0963335,4,0.4,0.4,14.41717,return,0.9227385,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.25,0.55,4.15,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,7,0,7,0,0,33,33,47,,,,,,,,,,,,,,3,1.0201481,3,0.5,0.5,18.02146,return,1.6191849,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,7,0,7,0,0,34,34,28,,,,,,,,,,,,,,5,1.464084,5,0.3,0.55,19.82361,return,2.4942236,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.125,0.55,3.25,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,7,0,7,0,0,35,35,29,,,,,,,,,,,,,,5,1.3227635,5,0.2,0.55,19.82361,return,2.5655208,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.45,0.25,1.65,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,7,0,7,0,0,36,36,7,,,,,,,,,,,,,,3,0.8960907,3,0.3,0.15,5.40644,return,1.4021999,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.65,0.55,4.95,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,7,0,7,0,0,37,37,35,,,,,,,,,,,,,,3,1.0614682,3,0.55,0.55,19.82361,return,0.9865134,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.55,0.55,2.75,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,7,0,7,0,0,38,38,0,,,,,,,,,,,,,,3,1.129531,3,0.2,0.45,16.21932,return,2.1237435,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.15,0.55,1.95,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,7,0,7,0,0,39,39,6,,,,,,,,,,,,,,2,1.0602704,2,0.2,0.55,19.82361,return,1.8809216,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,3,8.525,10,11.475,0,0,1.475,1.225,0.25,3.2,10,match,36.05,307,361,414,0,0,9,9,9,0,0,,,,,,,7,0,7,0,0,40,40,45,,,,,,,,,,,,,,3,1.1047128,3,0.25,0.15,5.40644,return,1.138251,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.85,0.25,3.55,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,7,0,7,0,0,41,41,19,,,,,,,,,,,,,,4,1.2248287,4,0.3,0.15,5.40644,return,2.101865,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.15,0.55,2.65,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,7,0,7,0,0,42,42,23,,,,,,,,,,,,,,4,1.7541678,4,0.45,0.45,16.21932,return,0.6436541,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,0.85,0.55,3.35,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,7,0,7,0,0,43,43,41,,,,,,,,,,,,,,3,1.2173976,3,0.5,0.55,19.82361,return,1.2630261,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.55,0.25,3.85,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,7,0,7,0,0,44,44,49,,,,,,,,,,,,,,3,1.2106836,3,0.3,0.2,7.20859,return,1.1924429,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.95,0.25,4.65,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,7,0,7,0,0,45,45,37,,,,,,,,,,,,,,3,1.3346791,3,0.45,0.2,7.20859,return,2.2870407,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.65,0.25,2.95,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,7,0,7,0,0,46,46,30,,,,,,,,,,,,,,4,1.2746239,4,0.55,0.15,5.40644,return,3.6073054,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.125,0.4,2.5,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,7,0,7,0,0,47,47,27,,,,,,,,,,,,,,5,1.1831644,5,0.5,0.25,9.01073,return,1.8718571,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6,0.35,0.25,2.05,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,7,0,7,0,0,48,48,14,,,,,,,,,,,,,,4,1.6062106,4,0.55,0.15,5.40644,return,2.1490769,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.15,0.55,3.35,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,7,0,7,0,0,49,49,40,,,,,,,,,,,,,,6,1.0955682,6,0.35,0.45,16.21932,return,1.354626,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.5,0.4,2.2,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,7,0,7,0,0,50,50,15,,,,,,,,,,,,,,3,1.0698873,3,0.35,0.35,12.61502,return,0.6888119,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.7,0.4,4.8,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,7,0,7,0,0,51,51,38,,,,,,,,,,,,,,6,1.2406555,6,0.2,0.3,10.81288,return,1.2694901,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3074.224142,3074.224142,3074.224142,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,3,8.525,10,11.475,0,0,1.475,1.225,0.25,3.2,10,match,36.05,307,361,414,0,0,9,9,9,0,0,,,,,,,8,0,8,0,0,0,0,45,,,,,,,,,,,,,,3,1.0930056,3,0.3,0.25,9.01073,return,1.6242241,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.65,0.25,3.85,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,8,0,8,0,0,1,1,48,,,,,,,,,,,,,,5,0.9736158,5,0.55,0.25,9.01073,return,1.5420257,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.275,0.25,2.35,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,8,0,8,0,0,2,2,25,,,,,,,,,,,,,,5,1.3846255,5,0.2,0.2,7.20859,return,1.4887791,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,4,8.825,9.608333333,10.39166667,11.175,0,0.783333333,0.533333333,0.25,2.6,10,match,36.05,318,346,375,403,0,9,9,9,9,0,,,,,,,8,0,8,0,0,3,3,5,,,,,,,,,,,,,,4,1.0248177,4,0.25,0.2,7.20859,return,1.7351111,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.5,0.4,3.1,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,8,0,8,0,0,4,4,32,,,,,,,,,,,,,,4,1.400681,4,0.25,0.35,12.61502,return,0.8956063,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.7,0.4,3.7,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,8,0,8,0,0,5,5,21,,,,,,,,,,,,,,5,1.0272564,5,0.4,0.35,12.61502,return,1.1452267,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,8,0,8,0,0,6,6,28,,,,,,,,,,,,,,4,0.9486467,4,0.25,0.45,16.21932,return,1.2935844,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.55,0.55,3.85,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,8,0,8,0,0,7,7,17,,,,,,,,,,,,,,5,1.0826285,5,0.5,0.4,14.41717,return,1.5030427,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.55,0.55,2.75,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,8,0,8,0,0,8,8,0,,,,,,,,,,,,,,3,1.3548808,3,0.45,0.45,16.21932,return,0.628561,,,,,,,,,,,,,,,,,p307,31,female,up_down_width,2025-11-26_10h46.13.411,exp1,2023.1.0,59.99109732
