amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,4,8.9,9.633333333,10.36666667,11.1,0,0.733333333,0.183333333,0.55,2.75,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,4,0,4,0,0,16,16,1,,,,,,,,,,,,num_4,0.9346038,num_4,0.3,0.4,0.3,0.7,11.46165,26.74385,return,1.3719262,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,8.825,9.608333333,10.39166667,11.175,0,0.783333333,0.533333333,0.25,2.6,10,match,36.05,318,346,375,403,0,9,9,9,9,0,,,,,,,4,0,4,0,0,17,17,5,,,,,,,,,,,,num_4,1.2810717,num_4,0.45,1,0.25,0.7,9.55138,26.74385,return,2.9412551,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.275,0.25,2.35,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,4,0,4,0,0,18,18,25,,,,,,,,,,,,num_4,0.814464,num_4,0.25,1,0.25,0.5,9.55138,19.10275,return,1.8932009,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.3,0.4,3.2,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,4,0,4,0,0,19,19,44,,,,,,,,,,,,num_5,0.9204316,num_5,0.3,0.4,0.3,0.6,11.46165,22.9233,return,1.4593631,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6,0.2,0.4,2.2,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,4,0,4,0,0,20,20,16,,,,,,,,,,,,num_4,0.9842611,num_4,0.55,1.3,0.35,0.5,13.37193,19.10275,return,2.9379135,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.7,0.4,4.8,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,4,0,4,0,0,21,21,38,,,,,,,,,,,,num_4,1.4849827,num_4,0.4,1.2,0.3,0.7,11.46165,26.74385,return,2.624795,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,9.3,9.766666667,10.23333333,10.7,0,0.466666667,0.066666667,0.4,1.8,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,4,0,4,0,0,22,22,10,,,,,,,,,,,,num_4,1.0659414,num_4,0.4,1.3,0.25,0.3,9.55138,11.46165,return,3.6748812,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.95,0.25,4.65,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,4,0,4,0,0,23,23,37,,,,,,,,,,,,num_3,0.8460946,num_3,0.3,1.1,0.25,1.85,9.55138,70.68018,return,4.1067329,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.3,0.4,1.8,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,4,0,4,0,0,24,24,9,,,,,,,,,,,,num_3,1.2901994,num_3,0.45,1.1,0.25,0.35,9.55138,13.37193,return,5.584624,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.4,0.4,4,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,4,0,4,0,0,25,25,51,,,,,,,,,,,,num_3,1.1267731,num_3,0.3,0.5,0.35,0.95,13.37193,36.29523,return,3.0268992,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.85,0.25,3.55,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,4,0,4,0,0,26,26,19,,,,,,,,,,,,num_4,1.1596526,num_4,0.4,0.9,0.2,0.6,7.6411,22.9233,return,2.1788325,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.3,0.4,2.5,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,4,0,4,0,0,27,27,26,,,,,,,,,,,,num_4,0.8830428,num_4,0.2,1,0.3,0.5,11.46165,19.10275,return,2.5264223,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.825,0.275,0.55,3.85,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,4,0,4,0,0,28,28,18,,,,,,,,,,,,num_4,0.8071771,num_4,0.3,1.3,0.3,0.5,11.46165,19.10275,return,2.8208327,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.15,0.55,2.65,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,4,0,4,0,0,29,29,23,,,,,,,,,,,,num_4,2.8612752,num_4,0.3,0.8,0.4,0.5,15.2822,19.10275,return,4.7069922,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.8,0.4,4.8,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,4,0,4,0,0,30,30,39,,,,,,,,,,,,num_3,0.8639265,num_3,0.35,1.2,0.35,1.95,13.37193,74.50073,return,3.5967058,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,4,0,4,0,0,31,31,28,,,,,,,,,,,,num_4,0.952959,num_4,0.35,0.5,0.45,0.7,17.19248,26.74385,return,3.1505328,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.5,0.4,2.2,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,4,0,4,0,0,32,32,15,,,,,,,,,,,,num_3,0.913128,num_3,0.4,1.1,0.35,0.7,13.37193,26.74385,return,3.0477501,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.15,0.55,1.95,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,4,0,4,0,0,33,33,6,,,,,,,,,,,,num_3,0.8895072,num_3,0.3,1.1,0.3,0.45,11.46165,17.19248,return,3.3492272,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.65,0.25,3.85,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,4,0,4,0,0,34,34,48,,,,,,,,,,,,num_5,3.618173,num_5,0.55,1,0.25,0.6,9.55138,22.9233,return,3.6113438,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.5,0.4,4,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,4,0,4,0,0,35,35,50,,,,,,,,,,,,num_4,0.9656674,num_4,0.2,0.6,0.35,0.9,13.37193,34.38495,return,3.2302099,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.825,0.575,0.25,3.55,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,4,0,4,0,0,36,36,20,,,,,,,,,,,,num_5,1.6017867,num_5,0.45,0.5,0.2,0.6,7.6411,22.9233,return,5.9326257,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.55,0.55,3.85,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,4,0,4,0,0,37,37,17,,,,,,,,,,,,num_4,1.3018471,num_4,0.2,1,0.35,0.8,13.37193,30.5644,return,3.9962933,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.45,0.25,3.05,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,4,0,4,0,0,38,38,42,,,,,,,,,,,,num_4,1.1982605,num_4,0.4,1.3,0.3,1.1,11.46165,42.02605,return,2.5696656,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.65,0.55,4.95,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,4,0,4,0,0,39,39,35,,,,,,,,,,,,num_3,1.6091501,num_3,0.45,0.8,0.35,1.5,13.37193,57.30826,return,4.2109492,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,4,0,4,0,0,40,40,46,,,,,,,,,,,,num_5,2.585148,num_5,0.4,1,0.35,0.7,13.37193,26.74385,return,2.6228211,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,8.525,10,11.475,0,0,1.475,1.225,0.25,3.2,10,match,36.05,307,361,414,0,0,9,9,9,0,0,,,,,,,4,0,4,0,0,41,41,45,,,,,,,,,,,,num_3,0.9201538,num_3,0.55,0.7,0.25,0.9,9.55138,34.38495,return,3.4680725,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,0.85,0.55,3.35,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,4,0,4,0,0,42,42,41,,,,,,,,,,,,num_3,1.2684173,num_3,0.25,1.2,0.35,0.85,13.37193,32.47468,return,2.8481259,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6,0.05,0.55,2.35,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,4,0,4,0,0,43,43,12,,,,,,,,,,,,num_4,1.2690651,num_4,0.25,0.5,0.3,0.4,11.46165,15.2822,return,3.5585879,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.15,0.55,3.35,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,4,0,4,0,0,44,44,40,,,,,,,,,,,,num_4,1.056409,num_4,0.5,0.9,0.4,0.5,15.2822,19.10275,return,2.7812631,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.55,0.55,2.75,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,4,0,4,0,0,45,45,0,,,,,,,,,,,,num_3,0.9099187,num_3,0.25,0.9,0.45,0.55,17.19248,21.01303,return,3.5596876,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.125,0.55,3.25,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,4,0,4,0,0,46,46,29,,,,,,,,,,,,num_4,1.3091765,num_4,0.5,1.2,0.45,0.6,17.19248,22.9233,return,4.6889539,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.55,0.25,3.85,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,4,0,4,0,0,47,47,49,,,,,,,,,,,,num_3,0.9753559,num_3,0.45,1.2,0.2,2.3,7.6411,87.87266,return,4.9994255,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.45,0.25,1.65,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,4,0,4,0,0,48,48,7,,,,,,,,,,,,num_3,1.13639,num_3,0.35,0.9,0.15,0.5,5.73083,19.10275,return,2.7486967,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,4,0,4,0,0,49,49,11,,,,,,,,,,,,num_3,0.9507123,num_3,0.5,1.2,0.5,0.65,19.10275,24.83358,return,2.766273,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.7,0.4,2.6,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,4,0,4,0,0,50,50,4,,,,,,,,,,,,num_3,0.935298,num_3,0.25,0.6,0.25,0.75,9.55138,28.65413,return,2.0414811,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,9.3,9.766666667,10.23333333,10.7,0,0.466666667,0.216666667,0.25,1.65,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,4,0,4,0,0,51,51,8,,,,,,,,,,,,num_4,1.5709852,num_4,0.25,1.1,0.25,0.4,9.55138,15.2822,return,1.9698971,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2702.424152,2702.424152,2702.424152,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.95,0.25,4.65,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,5,0,5,0,0,0,0,37,,,,,,,,,,,,num_3,1.2798545,num_3,0.25,1.3,0.2,1.85,7.6411,70.68018,return,3.0633482,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6,0.2,0.4,2.2,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,5,0,5,0,0,1,1,16,,,,,,,,,,,,num_4,0.8423638,num_4,0.3,0.8,0.3,0.4,11.46165,15.2822,return,1.3478447,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.45,0.25,1.65,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,5,0,5,0,0,2,2,7,,,,,,,,,,,,num_3,0.8631053,num_3,0.35,1.2,0.25,0.6,9.55138,22.9233,return,2.9186531,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,1.15,0.25,3.05,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,5,0,5,0,0,3,3,43,,,,,,,,,,,,num_3,0.9572658,num_3,0.2,0.4,0.2,1.2,7.6411,45.8466,return,3.6808305,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.15,0.55,3.35,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,5,0,5,0,0,4,4,40,,,,,,,,,,,,num_5,1.7121984,num_5,0.35,1,0.25,0.45,9.55138,17.19248,return,4.1677783,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.55,0.25,3.85,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,5,0,5,0,0,5,5,49,,,,,,,,,,,,num_3,1.3970648,num_3,0.25,0.9,0.2,1.5,7.6411,57.30826,return,3.7711157,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.5,0.4,4,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,5,0,5,0,0,6,6,50,,,,,,,,,,,,num_5,1.9765183,num_5,0.4,0.8,0.25,0.5,9.55138,19.10275,return,2.4232857,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,8.9,9.633333333,10.36666667,11.1,0,0.733333333,0.183333333,0.55,2.75,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,5,0,5,0,0,7,7,1,,,,,,,,,,,,num_3,1.3798274,num_3,0.2,0.5,0.45,0.95,17.19248,36.29523,return,5.4145724,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.4,0.4,4,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,5,0,5,0,0,8,8,51,,,,,,,,,,,,num_3,0.9231192,num_3,0.5,0.8,0.25,1,9.55138,38.2055,return,3.2650728,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.85,0.25,4.65,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,5,0,5,0,0,9,9,36,,,,,,,,,,,,num_4,1.0119647,num_4,0.35,1.1,0.2,0.8,7.6411,30.5644,return,2.1325019,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.15,0.55,1.95,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,5,0,5,0,0,10,10,6,,,,,,,,,,,,num_3,0.8914827,num_3,0.2,1,0.45,0.7,17.19248,26.74385,return,3.8092543,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6,0.35,0.25,2.05,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,5,0,5,0,0,11,11,14,,,,,,,,,,,,num_4,0.7527655,num_4,0.4,0.9,0.2,0.5,7.6411,19.10275,return,2.2897756,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.65,0.25,2.95,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,5,0,5,0,0,12,12,30,,,,,,,,,,,,num_4,0.8030757,num_4,0.5,0.6,0.15,0.6,5.73083,22.9233,return,5.199103,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.3,0.4,2.5,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,5,0,5,0,0,13,13,26,,,,,,,,,,,,num_4,4.0112772,num_4,0.4,1.1,0.25,0.5,9.55138,19.10275,return,2.5949596,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,5,0,5,0,0,14,14,11,,,,,,,,,,,,num_4,1.0765443,num_4,0.5,1,0.35,0.6,13.37193,22.9233,return,2.48556,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.65,0.25,2.05,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,5,0,5,0,0,15,15,13,,,,,,,,,,,,num_4,1.7592311,num_4,0.25,0.4,0.15,0.6,5.73083,22.9233,return,3.6652846,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.125,0.55,3.25,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,5,0,5,0,0,16,16,29,,,,,,,,,,,,num_4,1.6388858,num_4,0.45,0.8,0.3,0.5,11.46165,19.10275,return,2.2127987,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,8.525,10,11.475,0,0,1.475,1.225,0.25,3.2,10,match,36.05,307,361,414,0,0,9,9,9,0,0,,,,,,,5,0,5,0,0,17,17,45,,,,,,,,,,,,num_3,0.920775,num_3,0.25,1.2,0.2,1.45,7.6411,55.39798,return,2.5600163,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,9.3,9.766666667,10.23333333,10.7,0,0.466666667,0.216666667,0.25,1.65,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,5,0,5,0,0,18,18,8,,,,,,,,,,,,num_4,4.1324557,num_4,0.45,1.2,0.2,0.5,7.6411,19.10275,return,3.005331,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.275,0.4,3.1,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,5,0,5,0,0,19,19,33,,,,,,,,,,,,num_5,4.0862175,num_5,0.25,1,0.2,0.45,7.6411,17.19248,return,3.7601346,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,5,0,5,0,0,20,20,28,,,,,,,,,,,,num_4,1.0262851,num_4,0.45,1.2,0.25,0.6,9.55138,22.9233,return,2.8809227,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.5,0.4,3.1,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,5,0,5,0,0,21,21,32,,,,,,,,,,,,num_4,0.8065254,num_4,0.3,0.7,0.25,0.4,9.55138,15.2822,return,2.549086,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,8.9,9.633333333,10.36666667,11.1,0,0.733333333,0.483333333,0.25,2.45,10,match,36.05,321,347,374,400,0,9,9,9,9,0,,,,,,,5,0,5,0,0,22,22,3,,,,,,,,,,,,num_4,0.823764,num_4,0.2,1.2,0.2,0.8,7.6411,30.5644,return,2.7405001,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
