"","amount_p","posx1_p","posx2_p","posx3_p","posx4_p","posx5_p","center_to_center_p","edge_to_edge_p","w_p","stim_lengt_p","eccentricity_p","line1_p","line2_p","line3_p","line4_p","line5_p","amount","posx1","posx2","posx3","posx4","posx5","center_to_center","edge_to_edge","w","stim_length","eccentricity","trial_type","deg_to_pix_index","posx1_in_pix","posx2_in_pix","posx3_in_pix","posx4_in_pix","posx5_in_pix","line1","line2","line3","line4","line5","posx","setsize_cobdi","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","blocks.thisRepN","blocks.thisTrialN","blocks.thisN","blocks.thisIndex","loop.thisRepN","loop.thisTrialN","loop.thisN","loop.thisIndex","first.thisRepN","first.thisTrialN","first.thisN","first.thisIndex","second.thisRepN","second.thisTrialN","second.thisN","second.thisIndex","key_resp_3.started","key_resp_3.keys","key_resp_3.rt","key_resp.keys","key_resp.rt","response","starting_width_deg","starting_space_deg","response_width_degree","response_spacing_degree","response_width_pixel","response_spacing_pixel","next_5.keys","next_5.rt","key_resp_4.keys","key_resp_4.rt","text_3.started","text_4.started","key_resp_2.started","text_2.started","key_resp_2.keys","key_resp_2.rt","adjusting.started","next.keys","next.rt","text_control2.started","key_resp.started","key_resp.corr","text_bye.started","text_bye.stopped","participant","age","gender","resp_group","date","expName","psychopyVersion","frameRate","...100"
"388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.65,99999,NA,NA,NA,0.46,0.06,0.4,NA,11.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,38,14,NA,NA,NA,"num_1",0.250966899999185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4105.12541540001,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11.55,12.85,NA,NA,NA,0.65,0.1,0.55,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,39,1,NA,NA,NA,"num_2",0.474925300004543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4107.5588214,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11.85,12.55,NA,NA,NA,0.35,0.1,0.25,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,40,7,NA,NA,NA,"num_2",0.30822160000389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109.70883090001,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11.7,12.7,NA,NA,NA,0.5,0.1,0.4,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,41,13,NA,NA,NA,"num_2",0.361454999991111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4111.1920637,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.65,99999,NA,NA,NA,0.31,0.06,0.25,NA,11.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,42,8,NA,NA,NA,"num_1",0.487546499993186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4113.2254638,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.2,99999,NA,NA,NA,0.35,0.1,0.25,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,43,10,NA,NA,NA,"num_1",0.411232699989341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4115.14217240001,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.65,99999,NA,NA,NA,0.61,0.06,0.55,NA,11.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,44,2,NA,NA,NA,"num_1",0.371063400001731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4117.72539620001,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11.85,12.55,NA,NA,NA,0.35,0.1,0.25,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,45,11,NA,NA,NA,"num_2",0.679876899986994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4120.0255223,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11.19,12.11,NA,NA,NA,0.46,0.06,0.4,NA,11.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,46,15,NA,NA,NA,"num_2",0.293653299988364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4122.87534860001,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.2,99999,NA,NA,NA,0.5,0.1,0.4,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11,47,16,NA,NA,NA,"num_1",0.413321999993059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4125.0921052,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.2,99999,NA,NA,NA,0.35,0.1,0.25,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,12,48,6,NA,NA,NA,"num_1",0.349565399999847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4126.6753035,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11.7,12.7,NA,NA,NA,0.5,0.1,0.4,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13,49,17,NA,NA,NA,"num_2",0.217293299996527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4129.1921473,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.2,99999,NA,NA,NA,0.5,0.1,0.4,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,14,50,12,NA,NA,NA,"num_1",0.322983399993973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4131.3420701,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11.04,12.26,NA,NA,NA,0.61,0.06,0.55,NA,11.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15,51,3,NA,NA,NA,"num_2",0.254182499993476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4133.8420773,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.2,99999,NA,NA,NA,0.65,0.1,0.55,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16,52,0,NA,NA,NA,"num_1",0.284447799989721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4135.52535740001,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11.34,11.96,NA,NA,NA,0.31,0.06,0.25,NA,11.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,17,53,9,NA,NA,NA,"num_2",0.381255800006329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4137.4920273,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11.85,12.55,NA,NA,NA,0.35,0.1,0.25,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,54,11,NA,NA,NA,"num_2",0.357004899997264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4139.292139,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11.34,11.96,NA,NA,NA,0.31,0.06,0.25,NA,11.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,55,9,NA,NA,NA,"num_2",0.377553600003012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4141.57546780001,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.65,99999,NA,NA,NA,0.61,0.06,0.55,NA,11.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,56,2,NA,NA,NA,"num_2",0.251225400003023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4143.12531650001,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.2,99999,NA,NA,NA,0.65,0.1,0.55,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,57,4,NA,NA,NA,"num_1",0.266268999999738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4145.5587471,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11.7,12.7,NA,NA,NA,0.5,0.1,0.4,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,58,17,NA,NA,NA,"num_2",0.301664200000232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4147.4920637,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11.7,12.7,NA,NA,NA,0.5,0.1,0.4,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,59,13,NA,NA,NA,"num_2",0.296338400003151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4149.22543020001,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.2,99999,NA,NA,NA,0.5,0.1,0.4,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,60,12,NA,NA,NA,"num_1",0.553158099995926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4151.19204380001,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.2,99999,NA,NA,NA,0.35,0.1,0.25,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,61,6,NA,NA,NA,"num_1",0.372418400002061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4152.92539250001,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.2,99999,NA,NA,NA,0.65,0.1,0.55,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,62,0,NA,NA,NA,"num_1",0.428223399998387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4154.7253649,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.65,99999,NA,NA,NA,0.46,0.06,0.4,NA,11.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,63,14,NA,NA,NA,"num_1",0.353804299986223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4156.5753692,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.2,99999,NA,NA,NA,0.5,0.1,0.4,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,64,16,NA,NA,NA,"num_1",0.299010600007023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4158.3588403,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.2,99999,NA,NA,NA,0.35,0.1,0.25,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11,65,10,NA,NA,NA,"num_1",0.32761500000197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4160.82532430001,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11.19,12.11,NA,NA,NA,0.46,0.06,0.4,NA,11.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12,66,15,NA,NA,NA,"num_2",0.401923400000669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4162.57540840001,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11.85,12.55,NA,NA,NA,0.35,0.1,0.25,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,13,67,7,NA,NA,NA,"num_2",0.482707300005131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4164.1588627,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11.04,12.26,NA,NA,NA,0.61,0.06,0.55,NA,11.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,14,68,3,NA,NA,NA,"num_2",0.550934099999722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4166.05874020001,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.65,99999,NA,NA,NA,0.31,0.06,0.25,NA,11.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,15,69,8,NA,NA,NA,"num_1",0.496902900005807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4167.7920899,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11.55,12.85,NA,NA,NA,0.65,0.1,0.55,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16,70,1,NA,NA,NA,"num_2",0.468150400003651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4169.70877710001,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11.55,12.85,NA,NA,NA,0.65,0.1,0.55,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,17,71,5,NA,NA,NA,"num_2",0.488324699996156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4171.6088395,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.65,99999,NA,NA,NA,0.61,0.06,0.55,NA,11.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,72,2,NA,NA,NA,"num_1",0.698729600000661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4173.52547740001,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.65,99999,NA,NA,NA,0.46,0.06,0.4,NA,11.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,73,14,NA,NA,NA,"num_1",0.592913700005738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4175.39217000001,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.2,99999,NA,NA,NA,0.65,0.1,0.55,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,74,0,NA,NA,NA,"num_1",0.799395299996831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4177.40886370001,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.2,99999,NA,NA,NA,0.35,0.1,0.25,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,75,6,NA,NA,NA,"num_1",0.334263000011561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4179.8754394,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11.55,12.85,NA,NA,NA,0.65,0.1,0.55,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,76,5,NA,NA,NA,"num_2",0.393557999996119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4182.392177,0,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
